symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
ETHUSD,2019-06-24 00:00:00+00:00,311.5346816736,317.7276516176,295.1969300172,308.1402573226,744751.01051273,311.5346816736,317.7276516176,295.1969300172,308.1402573226,744751.01051273,0.0,1.0
ETHUSD,2019-06-25 00:00:00+00:00,317.4986768057,318.3969977756,306.2820804634,311.5351392551,560368.09688059,317.4986768057,318.3969977756,306.2820804634,311.5351392551,560368.09688059,0.0,1.0
ETHUSD,2019-06-26 00:00:00+00:00,335.0317975461,361.2864360765,312.2969288892,316.9132811542,1044113.6494847101,335.0317975461,361.2864360765,312.2969288892,316.9132811542,1044113.6494847101,0.0,1.0
ETHUSD,2019-06-27 00:00:00+00:00,294.706392873,343.0283833884,276.3523266905,334.3367568203,1009751.549579468,294.706392873,343.0283833884,276.3523266905,334.3367568203,1009751.549579468,0.0,1.0
ETHUSD,2019-06-28 00:00:00+00:00,310.0072587163,312.9325218101,292.9260706253,295.9931020231,706723.915277831,310.0072587163,312.9325218101,292.9260706253,295.9931020231,706723.915277831,0.0,1.0
ETHUSD,2019-06-29 00:00:00+00:00,317.9960304539,324.4915121123,294.1355792922,310.1629122022,825336.8151702922,317.9960304539,324.4915121123,294.1355792922,310.1629122022,825336.8151702922,0.0,1.0
ETHUSD,2019-06-30 00:00:00+00:00,292.0387925566,323.6803831819,288.9086566737,317.8523504245,872852.816887007,292.0387925566,323.6803831819,288.9086566737,317.8523504245,872852.816887007,0.0,1.0
ETHUSD,2019-07-01 00:00:00+00:00,294.7632225648,302.6557116539,279.9700476154,292.1923802112,951309.093885457,294.7632225648,302.6557116539,279.9700476154,292.1923802112,951309.093885457,0.0,1.0
ETHUSD,2019-07-02 00:00:00+00:00,291.6307911185,297.593104246,272.3537122731,295.1757711659,1027391.254460885,291.6307911185,297.593104246,272.3537122731,295.1757711659,1027391.254460885,0.0,1.0
ETHUSD,2019-07-03 00:00:00+00:00,301.0640371982,302.9710368881,287.0837452734,291.6892658581,661157.910867534,301.0640371982,302.9710368881,287.0837452734,291.6892658581,661157.910867534,0.0,1.0
ETHUSD,2019-07-04 00:00:00+00:00,282.8283621011,303.1024079985,280.4001734768,301.4364659839,484684.7862082351,282.8283621011,303.1024079985,280.4001734768,301.4364659839,484684.7862082351,0.0,1.0
ETHUSD,2019-07-05 00:00:00+00:00,287.6160964103,294.868320734,280.7462762891,282.8920107929,481263.5931141471,287.6160964103,294.868320734,280.7462762891,282.8920107929,481263.5931141471,0.0,1.0
ETHUSD,2019-07-06 00:00:00+00:00,288.431828695,297.1362740872,285.4922395013,287.5469889217,345294.203884508,288.431828695,297.1362740872,285.4922395013,287.5469889217,345294.203884508,0.0,1.0
ETHUSD,2019-07-07 00:00:00+00:00,305.5050688995,310.2893024738,284.2263169269,288.2029770185,459426.768902611,305.5050688995,310.2893024738,284.2263169269,288.2029770185,459426.768902611,0.0,1.0
ETHUSD,2019-07-08 00:00:00+00:00,312.5895788011,314.3831660064,301.5343854634,305.5636755933,537640.020756855,312.5895788011,314.3831660064,301.5343854634,305.5636755933,537640.020756855,0.0,1.0
ETHUSD,2019-07-09 00:00:00+00:00,307.6257064626,318.3365735303,302.7372372022,312.5686116721,583156.6720865403,307.6257064626,318.3365735303,302.7372372022,312.5686116721,583156.6720865403,0.0,1.0
ETHUSD,2019-07-10 00:00:00+00:00,288.9922831767,314.8029367428,280.4222678801,307.6029967294,840490.3162556421,288.9922831767,314.8029367428,280.4222678801,307.6029967294,840490.3162556421,0.0,1.0
ETHUSD,2019-07-11 00:00:00+00:00,268.7688074805,288.978355786,261.8480902255,288.978355786,864763.9965643069,268.7688074805,288.978355786,261.8480902255,288.978355786,864763.9965643069,0.0,1.0
ETHUSD,2019-07-12 00:00:00+00:00,274.813820687,279.0559632637,266.2461600836,268.688080085,384794.06442594,274.813820687,279.0559632637,266.2461600836,268.688080085,384794.06442594,0.0,1.0
ETHUSD,2019-07-13 00:00:00+00:00,268.72786263,275.2918250894,261.8587558958,274.8151585806,334597.06107188,268.72786263,275.2918250894,261.8587558958,274.8151585806,334597.06107188,0.0,1.0
ETHUSD,2019-07-14 00:00:00+00:00,225.964532407,269.5167287069,222.740851806,268.66787148,939449.6880078499,225.964532407,269.5167287069,222.740851806,268.66787148,939449.6880078499,0.0,1.0
ETHUSD,2019-07-15 00:00:00+00:00,228.1198876697,235.4702759419,203.3908821894,225.9434171377,1351334.70481036,228.1198876697,235.4702759419,203.3908821894,225.9434171377,1351334.70481036,0.0,1.0
ETHUSD,2019-07-16 00:00:00+00:00,199.0512267144,234.3574015799,191.8051126518,228.0676667791,1373687.11737086,199.0512267144,234.3574015799,191.8051126518,228.0676667791,1373687.11737086,0.0,1.0
ETHUSD,2019-07-17 00:00:00+00:00,210.9651070638,220.0021420611,191.6775706409,198.8926502434,1128639.2773767598,210.9651070638,220.0021420611,191.6775706409,198.8926502434,1128639.2773767598,0.0,1.0
ETHUSD,2019-07-18 00:00:00+00:00,225.8364339815,229.6181486506,205.7932352391,210.994709152,960319.91493808,225.8364339815,229.6181486506,205.7932352391,210.994709152,960319.91493808,0.0,1.0
ETHUSD,2019-07-19 00:00:00+00:00,220.8780073028,226.3436706668,212.7381456033,225.8620962717,556432.64345181,220.8780073028,226.3436706668,212.7381456033,225.8620962717,556432.64345181,0.0,1.0
ETHUSD,2019-07-20 00:00:00+00:00,228.351472937,235.3183239245,219.8141528389,220.9762453491,497514.89750192,228.351472937,235.3183239245,219.8141528389,220.9762453491,497514.89750192,0.0,1.0
ETHUSD,2019-07-21 00:00:00+00:00,225.3630409721,229.6599701045,216.8945985983,228.3525601598,423735.82000631,225.3630409721,229.6599701045,216.8945985983,228.3525601598,423735.82000631,0.0,1.0
ETHUSD,2019-07-22 00:00:00+00:00,217.4089635612,228.2434720363,211.9850451542,225.4719151213,462350.79995693,217.4089635612,228.2434720363,211.9850451542,225.4719151213,462350.79995693,0.0,1.0
ETHUSD,2019-07-23 00:00:00+00:00,212.338707904,219.4349969452,208.3996195345,217.4383165538,513975.2478051501,212.338707904,219.4349969452,208.3996195345,217.4383165538,513975.2478051501,0.0,1.0
ETHUSD,2019-07-24 00:00:00+00:00,216.4672146771,218.3157635004,201.4768111569,212.342176588,593374.1838257,216.4672146771,218.3157635004,201.4768111569,212.342176588,593374.1838257,0.0,1.0
ETHUSD,2019-07-25 00:00:00+00:00,219.2115331222,225.4237163747,215.2860136743,216.4129421092,444698.8718496099,219.2115331222,225.4237163747,215.2860136743,216.4129421092,444698.8718496099,0.0,1.0
ETHUSD,2019-07-26 00:00:00+00:00,218.9512458178,220.4928952233,212.7430975197,219.209431816,313785.73318134,218.9512458178,220.4928952233,212.7430975197,219.209431816,313785.73318134,0.0,1.0
ETHUSD,2019-07-27 00:00:00+00:00,207.2128608143,223.5051268099,202.719779794,218.9862252527,519232.82220089,207.2128608143,223.5051268099,202.719779794,218.9862252527,519232.82220089,0.0,1.0
ETHUSD,2019-07-28 00:00:00+00:00,211.4591777912,213.5732064191,197.9160788757,207.243480155,352403.58991091,211.4591777912,213.5732064191,197.9160788757,207.243480155,352403.58991091,0.0,1.0
ETHUSD,2019-07-29 00:00:00+00:00,210.8423006758,215.6211235523,206.3428666976,211.5211771621,341596.44085275,210.8423006758,215.6211235523,206.3428666976,211.5211771621,341596.44085275,0.0,1.0
ETHUSD,2019-07-30 00:00:00+00:00,209.6342302414,214.4848453631,204.2141289201,210.8256431315,312319.22412768,209.6342302414,214.4848453631,204.2141289201,210.8256431315,312319.22412768,0.0,1.0
ETHUSD,2019-07-31 00:00:00+00:00,218.5230715805,218.8972134607,209.3472467565,209.636171055,315702.38290441,218.5230715805,218.8972134607,209.3472467565,209.636171055,315702.38290441,0.0,1.0
ETHUSD,2019-08-01 00:00:00+00:00,217.081554459,219.3846888061,210.6739976468,218.5141063783,278630.8110957,217.081554459,219.3846888061,210.6739976468,218.5141063783,278630.8110957,0.0,1.0
ETHUSD,2019-08-02 00:00:00+00:00,217.7118134564,221.462533428,214.5682439277,216.9841792728,402829.64939207,217.7118134564,221.462533428,214.5682439277,216.9841792728,402829.64939207,0.0,1.0
ETHUSD,2019-08-03 00:00:00+00:00,222.0954306716,225.3603772344,216.5855271762,217.7564685558,622134.8939001,222.0954306716,225.3603772344,216.5855271762,217.7564685558,622134.8939001,0.0,1.0
ETHUSD,2019-08-04 00:00:00+00:00,221.9059067388,223.2934863215,217.0735564088,222.0932623382,551104.92544513,221.9059067388,223.2934863215,217.0735564088,222.0932623382,551104.92544513,0.0,1.0
ETHUSD,2019-08-05 00:00:00+00:00,233.4993410939,236.4508607565,221.9881983583,222.0706672961,771648.59000156,233.4993410939,236.4508607565,221.9881983583,222.0706672961,771648.59000156,0.0,1.0
ETHUSD,2019-08-06 00:00:00+00:00,226.1567985206,239.261310105,222.971773262,233.4500620914,810965.1765466201,226.1567985206,239.261310105,222.971773262,233.4500620914,810965.1765466201,0.0,1.0
ETHUSD,2019-08-07 00:00:00+00:00,226.1037214652,231.2537759859,221.1232948303,226.1917549135,1126409.87194294,226.1037214652,231.2537759859,221.1232948303,226.1917549135,1126409.87194294,0.0,1.0
ETHUSD,2019-08-08 00:00:00+00:00,221.3464095569,227.2321228369,215.526086116,226.1798131525,1046430.0336698301,221.3464095569,227.2321228369,215.526086116,226.1798131525,1046430.0336698301,0.0,1.0
ETHUSD,2019-08-09 00:00:00+00:00,210.5462433032,221.7297202522,207.2341251883,221.3796632194,1098668.5095879203,210.5462433032,221.7297202522,207.2341251883,221.3796632194,1098668.5095879203,0.0,1.0
ETHUSD,2019-08-10 00:00:00+00:00,206.4596935481,214.8849002327,202.2350972293,210.534375036,1058487.6618513598,206.4596935481,214.8849002327,202.2350972293,210.534375036,1058487.6618513598,0.0,1.0
ETHUSD,2019-08-11 00:00:00+00:00,216.3312368688,217.0044508333,213.387718979,215.4318230119,208267.89167155,216.3312368688,217.0044508333,213.387718979,215.4318230119,208267.89167155,0.0,1.0
ETHUSD,2019-08-12 00:00:00+00:00,211.4986956899,216.7844584429,209.9140661283,216.4054308574,1093357.84842306,211.4986956899,216.7844584429,209.9140661283,216.4054308574,1093357.84842306,0.0,1.0
ETHUSD,2019-08-13 00:00:00+00:00,209.2094045083,212.0833656549,204.6137949123,211.4987386242,1223110.35127595,209.2094045083,212.0833656549,204.6137949123,211.4987386242,1223110.35127595,0.0,1.0
ETHUSD,2019-08-14 00:00:00+00:00,186.9490510637,209.7754592388,183.1026029495,209.1655340362,1569571.9238493599,186.9490510637,209.7754592388,183.1026029495,209.1655340362,1569571.9238493599,0.0,1.0
ETHUSD,2019-08-15 00:00:00+00:00,188.0593562683,190.0306681406,175.7102872974,186.9639076167,1621837.3603894098,188.0593562683,190.0306681406,175.7102872974,186.9639076167,1621837.3603894098,0.0,1.0
ETHUSD,2019-08-16 00:00:00+00:00,185.0197114299,188.3628760842,178.5227138332,188.0037509166,1461606.7687296502,185.0197114299,188.3628760842,178.5227138332,188.0037509166,1461606.7687296502,0.0,1.0
ETHUSD,2019-08-17 00:00:00+00:00,185.2799395877,186.7855571986,182.1210910856,184.9356095431,1034436.7557603999,185.2799395877,186.7855571986,182.1210910856,184.9356095431,1034436.7557603999,0.0,1.0
ETHUSD,2019-08-18 00:00:00+00:00,193.9975564422,197.1035617034,183.3740459519,185.6009173413,984103.9889557101,193.9975564422,197.1035617034,183.3740459519,185.6009173413,984103.9889557101,0.0,1.0
ETHUSD,2019-08-19 00:00:00+00:00,202.0144281823,203.3814750838,192.7544122244,194.397969438,1020117.89191438,202.0144281823,203.3814750838,192.7544122244,194.397969438,1020117.89191438,0.0,1.0
ETHUSD,2019-08-20 00:00:00+00:00,196.5445118723,202.482701772,194.601153898,201.6870518686,835267.4292265199,196.5445118723,202.482701772,194.601153898,201.6870518686,835267.4292265199,0.0,1.0
ETHUSD,2019-08-21 00:00:00+00:00,187.3008740431,197.1450219143,180.6446724206,196.5632354598,1118961.92188291,187.3008740431,197.1450219143,180.6446724206,196.5632354598,1118961.92188291,0.0,1.0
ETHUSD,2019-08-22 00:00:00+00:00,190.9162101909,195.1115796956,182.8757435711,187.2739817146,1088802.91796557,190.9162101909,195.1115796956,182.8757435711,187.2739817146,1088802.91796557,0.0,1.0
ETHUSD,2019-08-23 00:00:00+00:00,193.9992661603,196.0725734729,188.4229125222,190.5509518837,904050.27926439,193.9992661603,196.0725734729,188.4229125222,190.5509518837,904050.27926439,0.0,1.0
ETHUSD,2019-08-24 00:00:00+00:00,190.6946639314,194.1636881626,185.9106960854,194.1355896771,687790.0928793699,190.6946639314,194.1636881626,185.9106960854,194.1355896771,687790.0928793699,0.0,1.0
ETHUSD,2019-08-25 00:00:00+00:00,186.4969090458,192.5592314739,182.9748260258,190.6964124462,663235.5949843801,186.4969090458,192.5592314739,182.9748260258,190.6964124462,663235.5949843801,0.0,1.0
ETHUSD,2019-08-26 00:00:00+00:00,188.6141573352,193.7436966489,185.9402891882,186.5148799482,816383.5045050399,188.6141573352,193.7436966489,185.9402891882,186.5148799482,816383.5045050399,0.0,1.0
ETHUSD,2019-08-27 00:00:00+00:00,187.2073490308,189.3257022183,184.8058062845,188.5945245032,599946.75712369,187.2073490308,189.3257022183,184.8058062845,188.5945245032,599946.75712369,0.0,1.0
ETHUSD,2019-08-29 00:00:00+00:00,168.9770431545,173.5180260664,163.7300765761,173.0696662815,1079838.2739872101,168.9770431545,173.5180260664,163.7300765761,173.0696662815,1079838.2739872101,0.0,1.0
ETHUSD,2019-08-30 00:00:00+00:00,168.4657207429,170.6549992877,165.6136789281,169.0102600432,730287.78948091,168.4657207429,170.6549992877,165.6136789281,169.0102600432,730287.78948091,0.0,1.0
ETHUSD,2019-08-31 00:00:00+00:00,171.620183376,174.8098123681,165.88322275,168.4728885729,700027.1696459,171.620183376,174.8098123681,165.88322275,168.4728885729,700027.1696459,0.0,1.0
ETHUSD,2019-09-01 00:00:00+00:00,170.8040330742,173.516429446,167.604427394,171.6031211827,603606.3367797701,170.8040330742,173.516429446,167.604427394,171.6031211827,603606.3367797701,0.0,1.0
ETHUSD,2019-09-02 00:00:00+00:00,178.1353416031,181.9384407378,170.1105777657,170.822195725,819874.9291505599,178.1353416031,181.9384407378,170.1105777657,170.822195725,819874.9291505599,0.0,1.0
ETHUSD,2019-09-03 00:00:00+00:00,178.808940165,182.9156486862,174.275282358,178.1328114351,924800.57132463,178.808940165,182.9156486862,174.275282358,178.1328114351,924800.57132463,0.0,1.0
ETHUSD,2019-09-04 00:00:00+00:00,174.7616402267,180.14884548,173.3399193184,178.80923114,865676.8562807401,174.7616402267,180.14884548,173.3399193184,178.80923114,865676.8562807401,0.0,1.0
ETHUSD,2019-09-05 00:00:00+00:00,173.7870465339,175.8382062501,169.1720143266,174.7545091493,714216.92326387,173.7870465339,175.8382062501,169.1720143266,174.7545091493,714216.92326387,0.0,1.0
ETHUSD,2019-09-06 00:00:00+00:00,169.0959760884,177.9386036738,165.0966422654,173.7813818759,901938.9562019202,169.0959760884,177.9386036738,165.0966422654,173.7813818759,901938.9562019202,0.0,1.0
ETHUSD,2019-09-07 00:00:00+00:00,177.6632015009,180.8109839399,168.3361983502,169.1257345625,793530.1316466901,177.6632015009,180.8109839399,168.3361983502,169.1257345625,793530.1316466901,0.0,1.0
ETHUSD,2019-09-08 00:00:00+00:00,181.2971300198,184.1545526351,176.326697141,177.6509976099,933472.78617497,181.2971300198,184.1545526351,176.326697141,177.6509976099,933472.78617497,0.0,1.0
ETHUSD,2019-09-09 00:00:00+00:00,180.5626131461,185.7605032669,176.0630152131,181.2461839531,926161.3495258299,180.5626131461,185.7605032669,176.0630152131,181.2461839531,926161.3495258299,0.0,1.0
ETHUSD,2019-09-10 00:00:00+00:00,179.9017019584,184.3728528456,176.9372602456,180.5630763885,832104.08233761,179.9017019584,184.3728528456,176.9372602456,180.5630763885,832104.08233761,0.0,1.0
ETHUSD,2019-09-11 00:00:00+00:00,178.3211417776,182.6642496616,173.7364810202,179.8923269005,850161.66607436,178.3211417776,182.6642496616,173.7364810202,179.8923269005,850161.66607436,0.0,1.0
ETHUSD,2019-09-12 00:00:00+00:00,180.8025689539,182.4206240753,176.6291199549,178.3263831021,654035.8577290799,180.8025689539,182.4206240753,176.6291199549,178.3263831021,654035.8577290799,0.0,1.0
ETHUSD,2019-09-13 00:00:00+00:00,181.0183106375,181.4698848943,177.5729441345,180.8035200371,737106.91775942,181.0183106375,181.4698848943,177.5729441345,180.8035200371,737106.91775942,0.0,1.0
ETHUSD,2019-09-14 00:00:00+00:00,188.2760089009,188.8791052303,179.8949151409,181.0439852296,783802.39944402,188.2760089009,188.8791052303,179.8949151409,181.0439852296,783802.39944402,0.0,1.0
ETHUSD,2019-09-15 00:00:00+00:00,189.0765388138,190.5066148508,185.8308209801,188.2754033236,770095.6819206,189.0765388138,190.5066148508,185.8308209801,188.2754033236,770095.6819206,0.0,1.0
ETHUSD,2019-09-16 00:00:00+00:00,197.3489877041,199.5059805305,188.3437529207,189.1116544454,1306463.63003111,197.3489877041,199.5059805305,188.3437529207,189.1116544454,1306463.63003111,0.0,1.0
ETHUSD,2019-09-17 00:00:00+00:00,207.8669201358,215.1257819792,195.8004668344,197.3566247166,1548080.18363549,207.8669201358,215.1257819792,195.8004668344,197.3566247166,1548080.18363549,0.0,1.0
ETHUSD,2019-09-18 00:00:00+00:00,210.233215254,217.2675493932,207.7504499769,207.8693909816,1365778.13943393,210.233215254,217.2675493932,207.7504499769,207.8693909816,1365778.13943393,0.0,1.0
ETHUSD,2019-09-19 00:00:00+00:00,220.4001046795,224.0765722193,202.2534378306,210.2688564088,1796187.5224462901,220.4001046795,224.0765722193,202.2534378306,210.2688564088,1796187.5224462901,0.0,1.0
ETHUSD,2019-09-20 00:00:00+00:00,218.0766643187,221.6610841652,212.2266042871,220.3471547792,1159339.8879241997,218.0766643187,221.6610841652,212.2266042871,220.3471547792,1159339.8879241997,0.0,1.0
ETHUSD,2019-09-21 00:00:00+00:00,215.0710321813,221.4505773806,213.2881998617,218.0358865648,1023904.43562923,215.0710321813,221.4505773806,213.2881998617,218.0358865648,1023904.43562923,0.0,1.0
ETHUSD,2019-09-22 00:00:00+00:00,211.1581529568,215.6042488163,206.1291061713,215.0608051044,1108420.83361721,211.1581529568,215.6042488163,206.1291061713,215.0608051044,1108420.83361721,0.0,1.0
ETHUSD,2019-09-23 00:00:00+00:00,201.2497454622,211.6612057718,198.664863336,211.2083701982,1107225.65699674,201.2497454622,211.6612057718,198.664863336,211.2083701982,1107225.65699674,0.0,1.0
ETHUSD,2019-09-24 00:00:00+00:00,166.135994443,200.6878713565,150.2664468969,199.0593539466,3100309.6916443296,166.135994443,200.6878713565,150.2664468969,199.0593539466,3100309.6916443296,0.0,1.0
ETHUSD,2019-09-25 00:00:00+00:00,170.0251581094,174.8906991133,162.0581988817,166.7913981351,2543635.0860887505,170.0251581094,174.8906991133,162.0581988817,166.7913981351,2543635.0860887505,0.0,1.0
ETHUSD,2019-09-26 00:00:00+00:00,165.9582905179,171.0135350159,153.2159490534,170.0316496858,2083088.38035332,165.9582905179,171.0135350159,153.2159490534,170.0316496858,2083088.38035332,0.0,1.0
ETHUSD,2019-09-27 00:00:00+00:00,173.8247509181,176.4511338294,161.1171652826,165.9352361974,1939348.8826208299,173.8247509181,176.4511338294,161.1171652826,165.9352361974,1939348.8826208299,0.0,1.0
ETHUSD,2019-09-28 00:00:00+00:00,173.7016906653,175.5395809667,168.4998702901,173.8804340663,1365838.0270248798,173.7016906653,175.5395809667,168.4998702901,173.8804340663,1365838.0270248798,0.0,1.0
ETHUSD,2019-09-29 00:00:00+00:00,169.3015991241,174.5805444498,164.2444624439,173.7116645831,1176667.8671449,169.3015991241,174.5805444498,164.2444624439,173.7116645831,1176667.8671449,0.0,1.0
ETHUSD,2019-09-30 00:00:00+00:00,180.9241702509,181.4070911306,165.2107848938,169.3310894965,1475254.28063291,180.9241702509,181.4070911306,165.2107848938,169.3310894965,1475254.28063291,0.0,1.0
ETHUSD,2019-10-01 00:00:00+00:00,175.7822956071,185.6284638437,173.3447770861,180.9750413922,1506593.0427384297,175.7822956071,185.6284638437,173.3447770861,180.9750413922,1506593.0427384297,0.0,1.0
ETHUSD,2019-10-02 00:00:00+00:00,180.3072368513,181.2386864874,173.7318476721,175.7530613077,1040183.17643919,180.3072368513,181.2386864874,173.7318476721,175.7530613077,1040183.17643919,0.0,1.0
